235	170	47
236	170	82
145	64	61
236	73	93
232	170	62
88	212	132
237	170	47
144	65	37
145	65	74
91	215	60
148	103	46
238	170	47
89	213	47
90	213	24
30	249	125
91	207	16
92	205	116
29	249	59
91	208	60
91	216	19
92	206	49
90	214	36
92	207	42
247	195	1847
76	121	43
230	170	57
231	170	41
88	211	22
89	209	4
90	209	54
91	204	8
92	204	21
144	64	51
91	214	44
227	72	52
228	72	42
229	72	40
230	72	31
231	72	6
232	73	28
233	73	43
234	73	41
235	73	40
236	72	22
237	73	47
238	73	39
239	73	48
240	73	66
241	73	51
242	73	48
243	165	96
233	170	68
248	192	42
234	170	57
